id,manufacturer,company_location,year_reviewed,bean_origin,bar_name,cocoa_percent,num_ingredients,Beans,Sugat,Sweetener,Cocoa_butter,Vanilla,Lecithin,Salt,review,rating
1387,Hummingbird,Canada,2014,Dominican Republic,Zorzal Reserva w/ Charles Kerchner,70,3,1,1,0,1,0,0,0,spicy_ mild fruit_ fatty,3.5
1311,Hummingbird,Canada,2014,Dominican Republic,Hispaniola_ batch 73,70,3,1,1,0,1,0,0,0,raisins_ rich choco,3.75
1542,Hummingbird,Canada,2015,Vietnam,Lam Dong,70,3,1,1,0,1,0,0,0,spicy_ mild roasty,3.5
729,Idilio (Felchlin),Switzerland,2011,Venezuela,Choroni_ Finca Torres_ 48hr c_,72,3,1,1,0,1,0,0,0,creamy_ sour_ raisin,3.25
737,Idilio (Felchlin),Switzerland,2011,Venezuela,Ocumare_ H_ Cata_ w/ nibs,72,3,1,1,0,1,0,0,0,creamy_ nutty_ muted,3.5
725,Idilio (Felchlin),Switzerland,2011,Venezuela,Coopertiva Amazona,72,3,1,1,0,1,0,0,0,creamy_ cocoa_ lemon,3.75
725,Idilio (Felchlin),Switzerland,2011,Venezuela,Sur del Lago_ Amiari Meridena_ Zulia_ 48hr c_,72,3,1,1,0,1,0,0,0,creamy_ roasted nuts_ fatty,3.75
733,Idilio (Felchlin),Switzerland,2011,Venezuela,Ocumare_ H_ Cata_ 48hr c_,72,3,1,1,0,1,0,0,0,creamy_ nutty_ cocoa,3.75
733,Idilio (Felchlin),Switzerland,2011,Venezuela,Porcelana_ Zulia,74,3,1,1,0,1,0,0,0,creamy_ nutty_ delicate fruit,4
737,Idilio (Felchlin),Switzerland,2011,Venezuela,Carenero Superior_ Urrutia_ Barlovento,70,3,1,1,0,1,0,0,0,creamy_ nutty_ fruity,4
737,Idilio (Felchlin),Switzerland,2011,Venezuela,Coopertiva Amazona w/ nibs,72,3,1,1,0,1,0,0,0,peanut_ coffee_ cocoa_ bread,4
737,Idilio (Felchlin),Switzerland,2011,Venezuela,Sur del Lago_ Amiari Meridena_ Zulia_ w/ nibs,72,3,1,1,0,1,0,0,0,creamy_ nutty_ earthy,4
1085,Idilio (Felchlin),Switzerland,2013,Venezuela,Chuao_ (Choroni_ Ven_),72,3,1,1,0,1,0,0,0,fatty_ rich_ berry notes,3.75
1788,Indah,India,2016,India,India (south),61,4,1,1,0,1,0,1,0,sour_ sweet_ rubber,2.5
1255,Indi,U.S.A.,2014,Honduras,Honduras,77,3,1,1,0,1,0,0,0,buttery_ intense_ spice_ roasty,3
2008,Indi,U.S.A.,2017,Vietnam,Lam Dong,72,3,1,1,0,1,0,0,0,molasses_ roasty,3.25
943,iQ Chocolate,Scotland,2012,Peru,Satipo region_ white label,72,4,1,0,1,1,0,1,0,very sandy_ sweet_ spicy,2.75
943,iQ Chocolate,Scotland,2012,Peru,black label,72,4,1,0,1,1,0,1,0,sandy_ caramel,3
1279,Isidro,U.S.A.,2014,Peru,Peru_ batch 25,72,2,1,1,0,0,0,0,0,off notes_ pungent,2.25
1279,Isidro,U.S.A.,2014,Belize,Belize_ batch 26,72,2,1,1,0,0,0,0,0,mild metallic_ spice_ tea,3.25
1279,Isidro,U.S.A.,2014,Dominican Republic,Dominican Republic_ batch 30,72,2,1,1,0,0,0,0,0,roasty_ nutty_ spicy,3.25
1275,Isidro,U.S.A.,2014,Madagascar,Madagascar_ batch 27,72,2,1,1,0,0,0,0,0,intense_ tart_ earthy,3.5
2250,Islands Chocolate,St.Vincent-Grenadines,2018,St.Vincent-Grenadines,Perseverance E_,72,4,1,1,0,1,0,1,0,woody_ meaty_ vegetal,2.75
1546,Izard,U.S.A.,2015,Dominican Republic,Elvesia P__ Batch 32,70,2,1,1,0,0,0,0,0,intense_ molasses_ fruit,2.75
1542,Izard,U.S.A.,2015,Belize,Maya Mountain_ Toledo_ Batch 29,70,2,1,1,0,0,0,0,0,intense_ cherry_ rich_ metallic,3.5
5,Jacque Torres,U.S.A.,2006,Ghana,Trinatario Treasure,71,5,1,1,0,1,1,1,0,gritty_ unrefined_ off notes,2
2146,Jean Marie Auboine,U.S.A.,2018,Venezuela,Venezuela_ batch 107,72,3,1,1,0,1,0,0,0,sandy_ sweet,3.25
1976,Johnny Iuzzini,U.S.A.,2017,Jamaica,Mount Pleasant,67,4,1,1,0,1,0,1,0,candy like_ sweet_ dairy,3
1976,Johnny Iuzzini,U.S.A.,2017,Peru,San Martin_ Oro Verde,75,4,1,1,0,1,0,1,0,floral_ tobacco_ candied,3
1972,Johnny Iuzzini,U.S.A.,2017,Venezuela,Ocumare_ Cuyagua,72,3,1,1,0,1,0,0,0,dairy_ nutty_ butterscotch,3.5
1976,Johnny Iuzzini,U.S.A.,2017,Vietnam,Tien Giang_ Mekong Delta,65,4,1,1,0,1,0,1,0,sweet_ fruity_ vanilla,3.5
1980,Johnny Iuzzini,U.S.A.,2017,Ecuador,Camino Verde P_,70,4,1,1,0,1,0,1,0,floral_ bourbon_ salt,3.5
2008,Johnny Iuzzini,U.S.A.,2017,Madagascar,Sambirano Valley_ Batch 7,68,5,1,1,0,1,1,1,0,vanilla_ gateway,3.5
2008,Johnny Iuzzini,U.S.A.,2017,Ecuador,Costa Esmeralda_ Batch 30,78,4,1,1,0,1,0,1,0,full bodied_ floral,3.75
2100,Johnny Iuzzini,U.S.A.,2018,India,Anamalai_ batch 8,66,4,1,1,0,1,0,1,0,gritty_ coffee_ sweet_ hammy,3
2104,Johnny Iuzzini,U.S.A.,2018,Colombia,Tumaco_ batch 2,73,4,1,1,0,1,0,1,0,complex_ bold_ gritty,3.25
2104,Johnny Iuzzini,U.S.A.,2018,Trinidad,Tabaquite_ batch 12,80,4,1,1,0,1,0,1,0,bold_ spice_ sour fruit_ gritty,3.25
1534,Jordis,Czech Republic,2015,Madagascar,Madagascar,63,2,1,1,0,0,0,0,0,off note_ vanilla_ basic cocoa,2.75
2458,Jordis,Czech Republic,2020,Venezuela,Chuao,75,3,1,1,0,1,0,0,0,harsh_ burnt nuts_ powdery,2.75
2218,Kad Kokoa,Thailand,2018,Thailand,Chumphon,70,3,1,1,0,1,0,0,0,floral_ earthy_ grassy,3
2214,Kad Kokoa,Thailand,2018,Thailand,Chantaburi,70,3,1,1,0,1,0,0,0,nutty_ cocoa_ sour veggie,3.5
2218,Kad Kokoa,Thailand,2018,Thailand,Chiang Mai,70,3,1,1,0,1,0,0,0,herbal_ tea-like,3.5
2218,Kad Kokoa,Thailand,2018,Thailand,Prachuap Khiri Khan,70,3,1,1,0,1,0,0,0,brownie,3.75
1069,Kah Kow,Dominican Republic,2013,Dominican Republic,Rizek Cacao_ Domin_ Rep_,82,5,1,1,0,1,1,1,0,nutty_ sour milk_ off note,3
1069,Kah Kow,Dominican Republic,2013,Dominican Republic,Rizek Cacao_ Domin_ Rep_,55,5,1,1,0,1,1,1,0,very sweet_ basic cocoa,3.25
1073,Kah Kow,Dominican Republic,2013,Dominican Republic,Rizek Cacao_ Domin_ Rep_,62,5,1,1,0,1,1,1,0,candy-like_ peanut butter,3.25
1061,Kah Kow,Dominican Republic,2013,Dominican Republic,Rizek Cacao_ Cibao Valley_ Rizek,70,5,1,1,0,1,1,1,0,raisins_ prunes,3.5
2498,Kah Kow,U.S.A.,2020,Dominican Republic,Tireo_ Rizek Historical Selection_ single estate,68,4,1,1,0,1,0,1,0,rich cocoa_ dried fruit_ roasty,3.75
2498,Kah Kow,U.S.A.,2020,Dominican Republic,La Magdalena_ Rizek Historical S__ single estate,70,3,1,1,0,1,0,0,0,light color_ nutty_ caramel,3.75
2502,Kah Kow,U.S.A.,2020,Dominican Republic,West Indian_ Rizek Historical S_,67,4,1,1,0,1,0,1,0,banana_ fall spices_ earthy,3.75
2394,Kah Kow - USA,Dominican Republic,2019,Dominican Republic,El Antiguo (Monet Plata & Duarte ),70,3,1,1,0,1,0,0,0,sandy_ sweet_ acidic,3
2454,Kah Kow - USA,U.S.A.,2019,Dominican Republic,El Valle_ Collection 01_ Rizek,72,4,1,1,0,1,0,1,0,creamy_ black tea_ vegetal,3
2390,Kah Kow - USA,Dominican Republic,2019,Dominican Republic,Mata Larga,71.5,3,1,1,0,1,0,0,0,creamy_ balanced_ fig_ cocoa,3.5
2422,Kah Kow - USA,Dominican Republic,2019,Dominican Republic,Dominican Nacional_ Collection 01,68,4,1,1,0,1,0,1,0,creamy_ floral_ dried fruit,3.75
2454,Kah Kow - USA,U.S.A.,2019,Dominican Republic,Los Bejucos_ Collection 01_ Rizek,65,4,1,1,0,1,0,1,0,creamy_ distinct_ dried fruit,3.75
2338,Kaitxo,Spain,2019,Nicaragua,San Juan Coop_ El Castillero,75,3,1,1,0,1,0,0,0,spicy_ tobacco,3
2338,Kaitxo,Spain,2019,Peru,Chulucanas_ Piura_ Cesar Vallejo-farmer,75,3,1,1,0,1,0,0,0,muted_ grapes_ astringent,3
2334,Kaitxo,Spain,2019,Tanzania,Morogoro_ Kamili_ Kilombero Valley_ batch 13,75,3,1,1,0,1,0,0,0,base cocoa_ fruit_ fatty,3.25
387,Kakao,Germany,2009,Vanuatu,Vanuatu,65,,0,0,0,0,0,0,0,cocoa_ strong distinct spice,3.75
837,Kakao,Germany,2012,Peru,Peru,64,,0,0,0,0,0,0,0,chewy_ vanilla_ metallic,2.5
248,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego/ original micro,85,4,1,1,0,1,1,0,0,crumbly_ vanilla_ bitter,2.5
263,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W_F_,75,4,1,1,0,1,1,0,0,grassy_ earthy_ coffee,2.5
245,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Roberto,75,4,1,1,0,1,1,0,0,sweet_ vanilla_ coffee,2.75
248,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 48hr/ W_F_ blend prototype,85,4,1,1,0,1,1,0,0,creamy_ nutty_ bitter_ flat,2.75
241,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Sisa 36hr/ W_ F_ blend prototype,70,4,1,1,0,1,1,0,0,creamy_ mild marshmallow,3
248,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Diego 60hr/ W_F_ blend prototype,85,4,1,1,0,1,1,0,0,spicy_ mild bitter,3
269,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Cacao Nacional W_F_,85,4,1,1,0,1,1,0,0,fruity_floral_cooling sensation,3
241,Kallari (Ecuatoriana),Ecuador,2008,Ecuador,Sisa's Secret/ original micro,70,4,1,1,0,1,1,0,0,intense_ mint_ marshmallow,3.5
404,Kaoka (Cemoi),France,2009,Blend,Noir,70,,0,0,0,0,0,0,0,mild bitter and chemical off,2.75
423,Kaoka (Cemoi),France,2009,Ecuador,Ecuador,80,,0,0,0,0,0,0,0,spicy_ floral_ bitter,2.75
2708,Kasama,Canada,2021,Philippines,Davao_ Mindanao_ batch 24,70,3,1,1,0,1,0,0,0,licorice_ melon,3.25
2708,Kasama,Canada,2021,Papua New Guinea,Karkar Island_ Madong_ batch 34,70,3,1,1,0,1,0,0,0,plum_ molasses,3.5
1133,Kerchner,U.S.A.,2013,Dominican Republic,La Red_ Project Reserva_ Guaconejo,70,3,1,1,0,1,0,0,0,fatty_ dark berry_ grassy,3.75
431,Ki' Xocolatl,Mexico,2009,Mexico,Dark,72,5,1,1,0,1,1,1,0,sweet_ vanilla domintates_ nut,2
2478,Kin + Pod,Canada,2020,Colombia,Tumaco_ batch 113,70,3,1,1,0,1,0,0,0,poor finish_ cocoa_ grassy,3.25
1251,Kiskadee,U.S.A.,2014,Dominican Republic,La Red_ Guanconjeco,60,2,1,1,0,0,0,0,0,gritty_ overly sweet_ citrus,3
1968,Krak,Amsterdam,2017,Belize,Belize,70,2,1,1,0,0,0,0,0,gritty_ sour_ berries,3
1968,Krak,Amsterdam,2017,Vietnam,Vietnam,70,2,1,1,0,0,0,0,0,sticky_ molasses_ sour,3
2016,Krak,Amsterdam,2017,Mexico,Xoconusco,70,2,1,1,0,0,0,0,0,medium roast_ nutty,3.25
2064,Krak,Amsterdam,2018,Madagascar,Mava Sa Ferme D'ottange,70,2,1,1,0,0,0,0,0,roasty_ nutty,3
2068,Krak,Amsterdam,2018,Philippines,Kablon Farm,70,2,1,1,0,0,0,0,0,nuts_ dried fruit_ grassy,3.25
2044,Krak,Amsterdam,2018,Mexico,Xoconusco_ triple turned,70,2,1,1,0,0,0,0,0,intense_ high acidity,3.75
2286,Krak,Netherlands,2019,Colombia,H_ Betulia B6,70,2,1,1,0,0,0,0,0,light color_,3
2282,Krak,Amsterdam,2019,Papua New Guinea,Gazelle,70,2,1,1,0,0,0,0,0,astringent_ smomkey cocoa,3.25
1422,Kto,U.S.A.,2014,Peru,San Martin,72,2,1,1,0,0,0,0,0,intense_ pungent_ tangy,2.5
1422,Kto,U.S.A.,2014,Venezuela,Ocumare,72,3,1,1,0,1,0,0,0,nutty_ pungent_ sour,2.75
1422,Kto,U.S.A.,2014,Belize,Belize,72,3,1,1,0,1,0,0,0,nutty_ sour milk,3
1422,Kto,U.S.A.,2014,Madagascar,Sambirano Valley,72,3,1,1,0,1,0,0,0,strawberry_ intense_ sour,3.25
1426,Kto,U.S.A.,2014,Belize,Belize,90,2,1,1,0,0,0,0,0,intense_ spicy_ pungent,3.25
1426,Kto,U.S.A.,2014,Dominican Republic,Elvesia,72,3,1,1,0,1,0,0,0,spicy_ molasses_ earthy,3.25
1426,Kto,U.S.A.,2014,Dominican Republic,ROIG,72,3,1,1,0,1,0,0,0,earthy_ fatty_ tea,3.25
1852,K'ul,U.S.A.,2016,Peru,Maranon_ Fortunato No_ 4,70,4,1,1,0,1,0,1,0,astringent_ unbalanced_ off,2.75
1840,K'ul,U.S.A.,2016,Haiti,Kafupbo_ Petit Bourg_ De Borgnes,70,4,1,1,0,1,0,1,0,spicy_ vanilla_ dairy,3.25
1852,K'ul,U.S.A.,2016,Brazil,Bahia_ Fazenda Camboa,70,4,1,1,0,1,0,1,0,creamy_ mild flavors,3.75
1852,K'ul,U.S.A.,2016,Ecuador,Los Rios_ Hacienda Limon_ Heirloom,70,4,1,1,0,1,0,1,0,oranges,3.75
1359,Kyya,U.S.A.,2014,Uganda,Uganda,72.5,5,1,1,0,1,1,0,1,vanilla_ earth_ cardboard,2.5
1363,Kyya,U.S.A.,2014,Ecuador,Ecuador,72.5,5,1,1,0,1,1,0,1,intense_ bourbon_ vanilla,2.5
1359,Kyya,U.S.A.,2014,Dominican Republic,Hispaniola,72.5,5,1,1,0,1,1,0,1,vanilla_ candy-like_ sour milk,3
1363,Kyya,U.S.A.,2014,Madagascar,Madagascar,72.5,5,1,1,0,1,1,0,1,mild vanilla and mild fruit,3
451,L_A_ Burdick (Felchlin),U.S.A.,2009,Bolivia,Bolivian,68,5,1,1,0,1,1,1,0,rich_ spice_ cheese,3
431,L_A_ Burdick (Felchlin),U.S.A.,2009,Madagascar,Madagascar,64,5,1,1,0,1,1,1,0,smooth_ rich_ lemon,3.5
597,L_A_ Burdick (Felchlin),U.S.A.,2010,Venezuela,Venzuela,71,5,1,1,0,1,1,1,0,cocoa_ nutty_ acidic_ burning,3
576,L_A_ Burdick (Felchlin),U.S.A.,2010,Grenada,Grenada,75,5,1,1,0,1,1,1,0,creamy_ cocoa_ spice,3.25
576,L_A_ Burdick (Felchlin),U.S.A.,2010,Dominican Republic,Dominican Republic,74,5,1,1,0,1,1,1,0,simple_ rich hot cocoa,3.75
682,L_A_ Burdick (Felchlin),U.S.A.,2011,Ecuador,Quito,74,5,1,1,0,1,1,1,0,spicy_ roasty_ coffee,3.75
891,L_A_ Burdick (Felchlin),U.S.A.,2012,Peru,Peru,74,5,1,1,0,1,1,1,0,floral_ soapy_ earthy,3.25
927,L_A_ Burdick (Felchlin),U.S.A.,2012,Venezuela,Chuao,68,5,1,1,0,1,1,1,0,berry_ rich cocoa dominates,3.75
891,L_A_ Burdick (Felchlin),U.S.A.,2012,Brazil,Brazil,70,5,1,1,0,1,1,1,0,creamy_ woody_ nutty,4
2426,La Cascade du Chocolat,U.S.A.,2019,Fiji,Fiji_ batch 51019,68,3,1,1,0,1,0,0,0,unrefined_ sweet_ basic cocoa,3
1892,La Chocolaterie Nanairo,Japan,2016,Peru,Lumas_ 2015 Harvest_ Batch 6_ brown sugar,70,,0,0,0,0,0,0,0,molasses_ cardboard_ off note,2.25
1892,La Chocolaterie Nanairo,Japan,2016,Peru,Lumas_ 2015 Harvest_ Batch 7,70,,0,0,0,0,0,0,0,metallic_ cardboard_ fruit,2.5
1892,La Chocolaterie Nanairo,Japan,2016,Belize,Belize_ 2014 Harvest_ Batch 9,70,,0,0,0,0,0,0,0,nutty_ fatty,3
1892,La Chocolaterie Nanairo,Japan,2016,Peru,Tumbes_ 2013 Harvest_ Batch 8,70,,0,0,0,0,0,0,0,grit_ earthy_ musty,3
2138,La Chorena,U.S.A.,2018,Dominican Republic,Oko Caribe,70,2,1,1,0,0,0,0,0,anise_ spicy_ earthy,3
2138,La Chorena,U.S.A.,2018,Peru,Maranon,75,2,1,1,0,0,0,0,0,earthy_ molasses_ dried fruit,3
2138,La Chorena,U.S.A.,2018,Belize,Maya Mtn_ Toledo,70,4,1,1,0,1,0,1,0,molasses_ high acidity,3.25
2138,La Chorena,U.S.A.,2018,Guatemala,Lachua_ Cacao Verapaz,70,2,1,1,0,0,0,0,0,tart_ molasses_ grits,3.25
2254,La Feverie (Hasnaa),France,2018,Belize,Maya Mtn_ 2017 harvest,70,2,1,1,0,0,0,0,0,fruit_ cocoa_ grape,3.5
2254,La Feverie (Hasnaa),France,2018,Guatemala,Asochivite_ 2017 harvest,70,2,1,1,0,0,0,0,0,dry_ melon_ cocoa,3.5
2358,La Feverie (Hasnaa),France,2019,Peru,Piura Blanco_ 2018 harvest,72,2,1,1,0,0,0,0,0,sandy_ grapes,3.5
230,La Maison du Chocolat (Valrhona),France,2008,Blend,Cuana_ 2008_ Ven__ Indonesia_ Ecuad_,74,4,1,1,0,1,0,1,0,roasty_ dark berry_ rich,3.5
439,La Maison du Chocolat (Valrhona),France,2009,Blend,Kuruba,60,4,1,1,0,1,0,1,0,rich_ sweet_ cocoa_ intense,3
346,La Maison du Chocolat (Valrhona),France,2009,Ghana,Akosombo,68,4,1,1,0,1,0,1,0,rich cocoa_ burning sensation,3.25
346,La Maison du Chocolat (Valrhona),France,2009,Venezuela,Porcelana_ Pariguan,69,4,1,1,0,1,0,1,0,nutty_ grassy_ rich cocoa,3.5
445,La Maison du Chocolat (Valrhona),France,2009,Blend,Orinoco,60,4,1,1,0,1,0,1,0,cocoa_ caramel_ sweet,3.75
741,La Maison du Chocolat (Valrhona),France,2011,Grenada,Grenada,68,4,1,1,0,1,0,1,0,rich_ vegetal_ banana_ spice,3.5
891,La Maison du Chocolat (Valrhona),France,2012,Dominican Republic,Loma Sotavento,66,4,1,1,0,1,0,1,0,nutty_ pear_ sour milk,3.5
1121,La Maison du Chocolat (Valrhona),France,2013,Blend,Cuana_ 2013_ Africa_ Carribean_ C_ Am_,74,4,1,1,0,1,0,1,0,brownie_ cocoa_ sour_ sweet,2.75
1145,La Maison du Chocolat (Valrhona),France,2013,Tobago,Tobago,60,4,1,1,0,1,0,1,0,creamy_ rich_ dairy_ nutty,3.25
1189,La Maison du Chocolat (Valrhona),France,2013,Ecuador,Acarigua_ w/ nibs,56,4,1,1,0,1,0,1,0,sweet_ nutty_ cocoa,3.25
721,La Oroquidea,Peru,2011,Peru,Peruvian Amazon,72,,0,0,0,0,0,0,0,peanut butter_ burnt rubber,2.5
713,La Pepa de Oro,Ecuador,2011,Ecuador,Vinces,60,,0,0,0,0,0,0,0,sweet_ fudgey_ tang,3.25
2186,La Rifa,Mexico,2018,Mexico,Xoconusco_ Chiapas_ Coop CASFA,70,2,1,1,0,0,0,0,0,mild hammy_ roasty_ sour,3
2182,La Rifa,Mexico,2018,Mexico,Almendra Blanca_ Blanco Marfil_ Jimenez Garcia,70,2,1,1,0,0,0,0,0,rich cocoa_ mild fruit & nut,3.5
2186,La Rifa,Mexico,2018,Mexico,Uranga_ Chiapas_ Jimenez Garcia farm,70,2,1,1,0,0,0,0,0,citrus_prononced orange,3.5
1434,Laia aka Chat-Noir,France,2014,Cuba,Cuba,70,4,1,1,0,1,0,1,0,fatty_ roasty_ coffee_ off note,2.75
1438,Laia aka Chat-Noir,France,2014,Blend,Trinidad-Tobago,68,4,1,1,0,1,0,1,0,nutty_ woody_ leathery,2.75
1590,Laia aka Chat-Noir,France,2015,Madagascar,Madagascar_ Batch 59/100,75,4,1,1,0,1,0,1,0,roasty_ sour_ cardboard,2.75
1590,Laia aka Chat-Noir,France,2015,Vietnam,Vietnam_ Batch 50/100,75,4,1,1,0,1,0,1,0,gritty_ roasty_ waxy_ off,2.75
1590,Laia aka Chat-Noir,France,2015,Cuba,Cuba_ Batch 59/100,75,4,1,1,0,1,0,1,0,slight burnt_ astringent_ fruit,3
1594,Laia aka Chat-Noir,France,2015,Ivory Coast,Ivory Coast_ Batch 56/100,75,4,1,1,0,1,0,1,0,roasty_ nutty_ rich cocoa,3
1590,Laia aka Chat-Noir,France,2015,Peru,Peru_ Batch 51/100,75,4,1,1,0,1,0,1,0,sandy_ fatty_ roasty_ fruit,3.25
1642,Laia aka Chat-Noir,France,2015,Brazil,Bahia_ Batch 148,75,4,1,1,0,1,0,1,0,smokey_ rich cocoa_ spice,3.25
1638,Laia aka Chat-Noir,France,2015,Sao Tome,Sao Tome_ Batch 151,75,4,1,1,0,1,0,1,0,rich_ roasty_ nutty_ smoke,3.5
1642,Laia aka Chat-Noir,France,2015,Vietnam,Lam Dong_ Batch 153,75,4,1,1,0,1,0,1,0,creamy_ mild honey_ floral,3.75
927,Lajedo do Ouro,Brazil,2012,Brazil,Catongo,70,,0,0,0,0,0,0,0,floral_ caramel,3.5
327,Lake Champlain (Callebaut),U.S.A.,2009,Tanzania,Tanzania,75,,0,0,0,0,0,0,0,dry_ roasty_ toffee,2.5
833,L'Amourette,U.S.A.,2012,Venezuela,Carenero Superior,75,5,1,1,0,1,1,1,0,chalky_ fatty_ sweet,3
833,L'Amourette,U.S.A.,2012,Venezuela,Rio Caribe,75,5,1,1,0,1,1,1,0,chalky_ cocoa_ tangy,3
853,L'Amourette,U.S.A.,2012,Blend,Peru_ Ecuador_ Venezuela,72,5,1,1,0,1,1,1,0,fatty_ nutty_ woody,3
1784,L'Amourette,U.S.A.,2016,Nicaragua,Rugoso,80,2,1,1,0,0,0,0,0,spicy_ grassy_ roasty,3.5
2048,Land,U.K.,2018,Nicaragua,Nueva Guinea,71,3,1,1,0,1,0,0,0,simple_ earthy_ cocoa,3
2048,Land,U.K.,2018,Honduras,San Pedro Sula,70,3,1,1,0,1,0,0,0,sandy_ rich cocoa,3.25
2048,Land,U.K.,2018,Nicaragua,Nicaliso_ Bocay,73,3,1,1,0,1,0,0,0,complex_ dairy_ roasty,3.5
1972,Landmark (Amano),U.S.A.,2017,Bolivia,Tranquilidad_ Itinez Province,74,3,1,1,0,1,0,0,0,well balanced_ melon,3.75
2266,Legast,Belgium,2019,Colombia,Chucuri_ finca los lagos el Carmen,70,3,1,1,0,1,0,0,0,sandy_ off_ hammy,2.75
2262,Legast,Belgium,2019,Costa Rica,Upala,70,3,1,1,0,1,0,0,0,base cocoa_ mild ham_ woody,3.25
2266,Legast,Belgium,2019,Peru,Piura,70,3,1,1,0,1,0,0,0,sandy_ light color_ grape,3.5
1371,Letterpress,U.S.A.,2014,Peru,Maranura,70,2,1,1,0,0,0,0,0,intense_ sticky_ cocoa,3.5
1566,Letterpress,U.S.A.,2015,Costa Rica,San Andres,70,2,1,1,0,0,0,0,0,roasty_ black pepper_ woody,3
1562,Letterpress,U.S.A.,2015,Bolivia,Beniamo,70,2,1,1,0,0,0,0,0,dried fruit_ nutty_ mushroom,3.25
1566,Letterpress,U.S.A.,2015,Dominican Republic,La Red_ Guaconejo,70,2,1,1,0,0,0,0,0,red fruit_ brownie,3.25
1562,Letterpress,U.S.A.,2015,Trinidad,San Juan Estate_ Gran Couva,70,2,1,1,0,0,0,0,0,cocoa_ spice_ fruit,3.5
1566,Letterpress,U.S.A.,2015,Tanzania,Kokoa Kamili,70,2,1,1,0,0,0,0,0,subtle_ spicy_ banana,3.5
1728,Letterpress,U.S.A.,2016,Liberia,Liberia,70,2,1,1,0,0,0,0,0,floral_ black licorice,3.25
1952,Letterpress,U.S.A.,2017,Belize,Maya Mtn_ Batch 18_ Heirloom,70,2,1,1,0,0,0,0,0,smokey_ mild berry,3.25
1952,Letterpress,U.S.A.,2017,Honduras,La Masica_ Batch 7_ FHIA,70,2,1,1,0,0,0,0,0,strong raspberry_ mocha,3.5
1984,Letterpress,U.S.A.,2017,Peru,Ucayali,70,3,1,1,0,1,0,0,0,mild_ licorice_ coffee_ cocoa,4
2122,Letterpress,U.S.A.,2018,Ghana,Ashanti,70,3,1,1,0,1,0,0,0,brownie,3.75
2338,Letterpress,U.S.A.,2019,Jamaica,Bachelor's Hall_ batch 0001,70,3,1,1,0,1,0,0,0,woody_ mocha_ molasses,3.25
2442,Letterpress,U.S.A.,2019,Bolivia,Tranquilidad_ beniano,70,3,1,1,0,1,0,0,0,spoiled milk_ sweet_ molasses,3.25
2562,Letterpress,U.S.A.,2021,Sao Tome & Principe,Satocao_ limited ed__ batch 2,70,3,1,1,0,1,0,0,0,buttery_ sunflower_ astringent,3.5
2562,Letterpress,U.S.A.,2021,U.S.A.,Maui Kuia E__ Hawaii_ 2018-2019 h__ batch 1,70,3,1,1,0,1,0,0,0,home baked banana nut bread,3.75
1231,Levy,Finland,2014,Madagascar,Sambirano,71,3,1,1,0,1,0,0,0,sandy_ citrus,3.5
1856,Lilla,Finland,2016,Madagascar,Madagascar,70,2,1,1,0,0,0,0,0,sweet edge_ bright fruit_ off,3
947,Lillie Belle,U.S.A.,2012,Blend,Purple Haze_ Venezuela_ Dom_ Rep_,75,2,1,1,0,0,0,0,0,grits_ roasted_ nutty,2.75
947,Lillie Belle,U.S.A.,2012,Dominican Republic,The Other One_ Grand Cru,74,2,1,1,0,0,0,0,0,fatty_ roasty_ cocoa,3
855,Lillie Belle,U.S.A.,2012,Peru,Perfect Illusion,65,2,1,1,0,0,0,0,0,creamy_ strawberry_ cocoa,3.5
903,Lillie Belle,U.S.A.,2012,Bolivia,Bolivia_ Wild Thing,68,2,1,1,0,0,0,0,0,fatty_ nutty_ melon like,3.5
947,Lillie Belle,U.S.A.,2012,Bolivia,Wild Thing,68,2,1,1,0,0,0,0,0,fatty_ grassy_ cocoa,3.5
903,Lillie Belle,U.S.A.,2012,Peru,La Selva,68,2,1,1,0,0,0,0,0,rich cocoa_ spicy edge,3.75
157,Lindt & Sprungli,Switzerland,2007,Blend,Excellence (US Version),85,4,1,1,0,1,1,0,0,harsh burnt_ mild cocoa_ tang,3
2538,Lirio,U.S.A.,2020,Sierra Leone,Gola Rainforest_ batch 920,72,2,1,1,0,0,0,0,0,grassy_ rubbery_ chemical,2.5
2538,Lirio,U.S.A.,2020,India,Anamalai_ batch 970,72,2,1,1,0,0,0,0,0,basic cocoa_ dirty/burnt edge,3
2538,Lirio,U.S.A.,2020,Vietnam,Tien Giang_ batch 970,72,2,1,1,0,0,0,0,0,spicy_ sweet_ cocoa,3
1049,Loiza,Puerto Rico,2013,Puerto Rico,Puerto Rico,65,5,1,1,0,1,1,1,0,black pepper_ vanilla_ harsh,2.5
1093,Lonohana,U.S.A.,2013,U.S.A.,O'ahu Island_ Opaeula Estate_ Nene_ CG Exclusive,71,4,1,1,0,1,1,0,0,aluminum_ mild coffee_ roasty,3
